Site_ID,Sector_ID,Cell_ID,Vendor,Antenna_model,Azimuth,Frequency,Polarization ,Tilt,Antenna_Height,Antenna_Power,Antenna_receiver_sensitivity_dbm,Antenna_horizontal_beamwidth,Antenna_vertical_beamwidth,Front_to_back_ratio_dB,
MW0289,MW0289-2,2892,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2304,> 26 & > 28,
MW0289,MW0289-3,2893,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2305,> 26 & > 28,
MW0124,MW0124-1,1241,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2306,> 26 & > 28,
MW0124,MW0124-2,1242,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2307,> 26 & > 28,
MW0124,MW0124-3,1243,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2308,> 26 & > 28,
MW0134,MW0134-1,1341,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2309,> 26 & > 28,
MW0134,MW0134-2,1342,Kathrein,742266,190,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2310,> 26 & > 28,
MW0134,MW0134-3,1343,Kathrein,742266,280,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2311,> 26 & > 28,
MW0128,MW0128-1,1281,Kathrein,742266,30,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2312,> 26 & > 28,
MW0128,MW0128-2,1282,Kathrein,742266,190,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2313,> 26 & > 28,
MW0128,MW0128-3,1283,Kathrein,742266,290,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2314,> 26 & > 28,
MW0181,MW0181-1,1811,Kathrein,742266,20,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2315,> 26 & > 28,
MW0181,MW0181-2,1812,Kathrein,742266,150,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2316,> 26 & > 28,
MW0181,MW0181-3,1813,Kathrein,742266,260,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2317,> 26 & > 28,
MW0137,MW0137-1,1371,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,22,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2318,> 26 & > 28,
MW0137,MW0137-2,1372,Kathrein,742266,190,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,22,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2319,> 26 & > 28,
MW0137,MW0137-3,1373,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,22,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2320,> 26 & > 28,
MW0285,MW0285-1,2851,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2321,> 26 & > 28,
MW0285,MW0285-2,2852,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2322,> 26 & > 28,
MW0285,MW0285-3,2853,Kathrein,742266,300,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2323,> 26 & > 28,
MW0284,MW0284-1,2841,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2324,> 26 & > 28,
MW0284,MW0284-2,2842,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2325,> 26 & > 28,
MW0284,MW0284-3,2843,Kathrein,742266,330,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2326,> 26 & > 28,
MW0279,MW0279-1,2791,Kathrein,742266,40,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2327,> 26 & > 28,
MW0279,MW0279-2,2792,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2328,> 26 & > 28,
MW0279,MW0279-3,2793,Kathrein,742266,260,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2329,> 26 & > 28,
MW0273,MW0273-1,2731,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2330,> 26 & > 28,
MW0273,MW0273-2,2732,Kathrein,742266,150,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2331,> 26 & > 28,
MW0273,MW0273-3,2733,Kathrein,742266,270,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2332,> 26 & > 28,
MW0192,MW0192-1,1921,Andrew,DBXLH-6565C-VTM,60,824Ð960MHz&1710Ð2180,Dual Polarization,4,25,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0192,MW0192-2,1922,Andrew,DBXLH-6565C-VTM,165,824Ð960MHz&1710Ð2180,Dual Polarization,2,25,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0192,MW0192-3,1923,Andrew,DBXLH-6565C-VTM,300,824Ð960MHz&1710Ð2180,Dual Polarization,4,25,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5019,MW5019-1,50191,Andrew,DBXLH-6565C-VTM,30,824Ð960MHz&1710Ð2180,Dual Polarization,2,38,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5019,MW5019-2,50192,Andrew,DBXLH-6565C-VTM,180,824Ð960MHz&1710Ð2180,Dual Polarization,2,38,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW5019,MW5019-3,50193,Andrew,DBXLH-6565C-VTM,280,824Ð960MHz&1710Ð2180,Dual Polarization,2,38,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0290,MW0290-1,2901,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,0,15,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0290,MW0290-2,2902,Andrew,DBXLH-6565C-VTM,100,824Ð960MHz&1710Ð2180,Dual Polarization,0,15,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0290,MW0290-3,2903,Andrew,DBXLH-6565C-VTM,230,824Ð960MHz&1710Ð2180,Dual Polarization,2,15,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0101,MW0101-1,1011,ERICSSON ,201115,30,,,4,28,20W,-110,,,,
MW0101,MW0101-2,1012,ERICSSON ,201115,130,,,2,28,20W,-110,,,,
MW0101,MW0101-3,1013,ERICSSON ,201115,240,,,2,28,20W,-110,,,,
MW0143,MW0143-1,1431,Andrew,DBXLH-6565C-VTM,40,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0143,MW0143-2,1432,Andrew,DBXLH-6565C-VTM,160,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0143,MW0143-3,1433,Andrew,DBXLH-6565C-VTM,260,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0129,MW0129-1,1291,Rosenberger,BA-G6W9W9X65V-00M,20,,,2,27,20W,-110,,,,
MW0129,MW0129-2,1292,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,27,20W,-110,,,,
MW0129,MW0129-3,1293,Rosenberger,BA-G6W9W9X65V-00M,280,,,2,27,20W,-110,,,,
MW6325,MW6325-1,63251,Andrew,DBXLH-6565C-VTM,90,824Ð960MHz&1710Ð2180,Dual Polarization,2,37,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW6325,MW6325-2,63252,Andrew,DBXLH-6565C-VTM,210,824Ð960MHz&1710Ð2180,Dual Polarization,2,37,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW6325,MW6325-3,63253,Andrew,DBXLH-6565C-VTM,290,824Ð960MHz&1710Ð2180,Dual Polarization,2,37,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0105,MW0105-1,1051,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2354,> 26 & > 28,
MW0105,MW0105-2,1052,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2355,> 26 & > 28,
MW0105,MW0105-3,1053,Kathrein,742266,230,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2356,> 26 & > 28,
MW0187,MW0187-1,1871,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2357,> 26 & > 28,
MW0187,MW0187-2,1872,Kathrein,742266,220,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2358,> 26 & > 28,
MW0187,MW0187-3,1873,Kathrein,742266,310,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2359,> 26 & > 28,
MW0537,MW0537-1,5371,Kathrein,742266,30,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2360,> 26 & > 28,
MW0537,MW0537-2,5372,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2361,> 26 & > 28,
MW0537,MW0537-3,5373,Kathrein,742266,260,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2362,> 26 & > 28,
MW0280,MW0280-1,2801,Kathrein,742266,10,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2363,> 26 & > 28,
MW0280,MW0280-2,2802,Kathrein,742266,130,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2364,> 26 & > 28,
MW0280,MW0280-3,2803,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2365,> 26 & > 28,
MW0240,MW0240-1,2401,Kathrein,742266,30,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2366,> 26 & > 28,
MW0240,MW0240-2,2402,Kathrein,742266,150,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2367,> 26 & > 28,
MW0240,MW0240-3,2403,Kathrein,742266,280,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2368,> 26 & > 28,
MW0545,MW0545-1,5451,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2369,> 26 & > 28,
MW0545,MW0545-2,5452,Kathrein,742266,220,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2370,> 26 & > 28,
MW0545,MW0545-3,5453,Kathrein,742266,330,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2371,> 26 & > 28,
MW0536,MW0536-1,5361,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2372,> 26 & > 28,
MW0536,MW0536-2,5362,Kathrein,742266,150,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2373,> 26 & > 28,
MW0536,MW0536-3,5363,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2374,> 26 & > 28,
MW0185,MW0185-1,1851,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2375,> 26 & > 28,
MW0185,MW0185-2,1852,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2376,> 26 & > 28,
MW0185,MW0185-3,1853,Kathrein,742266,300,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2377,> 26 & > 28,
MW0274,MW0274-1,2741,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2378,> 26 & > 28,
MW0274,MW0274-2,2742,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2379,> 26 & > 28,
MW0274,MW0274-3,2743,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2380,> 26 & > 28,
MW0131,MW0131-1,1311,Andrew,DBXLH-6565C-VTM,40,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0131,MW0131-2,1312,Andrew,DBXLH-6565C-VTM,190,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0131,MW0131-3,1313,Andrew,DBXLH-6565C-VTM,290,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0286,MW0286-1,2861,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2384,> 26 & > 28,
MW0286,MW0286-2,2862,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2385,> 26 & > 28,
MW0286,MW0286-3,2863,Kathrein,742266,280,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2386,> 26 & > 28,
MW0236,MW0236-1,2361,Kathrein,742266,10,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2387,> 26 & > 28,
MW0236,MW0236-2,2362,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2388,> 26 & > 28,
MW0236,MW0236-3,2363,Kathrein,742266,260,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2389,> 26 & > 28,
MW6200,MW6200-1,62001,Andrew,DBXLH-6565C-VTM,50,824Ð960MHz&1710Ð2180,Dual Polarization,2,42,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW6200,MW6200-2,62002,Andrew,DBXLH-6565C-VTM,160,824Ð960MHz&1710Ð2180,Dual Polarization,2,42,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW6200,MW6200-3,62003,Andrew,DBXLH-6565C-VTM,270,824Ð960MHz&1710Ð2180,Dual Polarization,2,42,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0299,MW0299-1,2991,Kathrein,742266,40,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,36,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2393,> 26 & > 28,
MW0299,MW0299-2,2992,Kathrein,742266,160,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,36,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2394,> 26 & > 28,
MW0299,MW0299-3,2993,Kathrein,742266,280,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,36,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2395,> 26 & > 28,
MW0138,MW0138-1,1381,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,35,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2396,> 26 & > 28,
MW0138,MW0138-2,1382,Kathrein,742266,130,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,35,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2397,> 26 & > 28,
MW0138,MW0138-3,1383,Kathrein,742266,250,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,35,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2398,> 26 & > 28,
MW0556,MW0556-1,5561,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,3,24,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0556,MW0556-2,5562,Andrew,DBXLH-6565C-VTM,140,824Ð960MHz&1710Ð2180,Dual Polarization,2,24,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0556,MW0556-3,5563,Andrew,DBXLH-6565C-VTM,230,824Ð960MHz&1710Ð2180,Dual Polarization,2,24,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0283,MW0283-1,2831,Kathrein,742266,40,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2402,> 26 & > 28,
MW0283,MW0283-2,2832,Kathrein,742266,160,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2403,> 26 & > 28,
MW0283,MW0283-3,2833,Kathrein,742266,270,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2404,> 26 & > 28,
MW0548,MW0548-1,5481,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,2,15,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0548,MW0548-2,5482,Andrew,DBXLH-6565C-VTM,110,824Ð960MHz&1710Ð2180,Dual Polarization,2,15,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0548,MW0548-3,5483,Andrew,DBXLH-6565C-VTM,220,824Ð960MHz&1710Ð2180,Dual Polarization,4,15,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0182,MW0182-1,1821,Kathrein,742266,40,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,24,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2408,> 26 & > 28,
MW0182,MW0182-2,1822,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,24,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2409,> 26 & > 28,
MW0182,MW0182-3,1823,Kathrein,742266,265,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,24,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2410,> 26 & > 28,
MW0121,MW0121-1,1211,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,33,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2411,> 26 & > 28,
MW0121,MW0121-2,1212,Kathrein,742266,130,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,33,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2412,> 26 & > 28,
MW0121,MW0121-3,1213,Kathrein,742266,230,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,33,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2413,> 26 & > 28,
MW0114,MW0114-1,1141,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2414,> 26 & > 28,
MW0114,MW0114-2,1142,Kathrein,742266,160,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2415,> 26 & > 28,
MW0114,MW0114-3,1143,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,30,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2416,> 26 & > 28,
MW0142,MW0142-1,1421,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2417,> 26 & > 28,
MW0142,MW0142-2,1422,Kathrein,742266,100,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2418,> 26 & > 28,
MW0142,MW0142-3,1423,Kathrein,742266,230,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2419,> 26 & > 28,
MW6322,MW6322-1,63221,Andrew,DBXLH-6565C-VTM,60,824Ð960MHz&1710Ð2180,Dual Polarization,4,31,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW6322,MW6322-2,63222,Andrew,DBXLH-6565C-VTM,170,824Ð960MHz&1710Ð2180,Dual Polarization,4,31,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW6322,MW6322-3,63223,Andrew,DBXLH-6565C-VTM,340,824Ð960MHz&1710Ð2180,Dual Polarization,2,31,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0533,MW0533-1,5331,Kathrein,742266,10,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2423,> 26 & > 28,
MW0533,MW0533-2,5332,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,26,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2424,> 26 & > 28,
MW0533,MW0533-3,5333,Andrew,DBXLH-6565C-VTM,280,824Ð960MHz&1710Ð2180,Dual Polarization,2,26,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW6025,MW6025-1,60251,Huawei,ATR451607,0,790-2690MHzÊ,3xDual Polarization,3,17,20W,-110,60,4.3,28db,
MW6025,MW6025-2,60252,Huawei,ATR451607,70,790-2690MHzÊ,3xDual Polarization,1,17,20W,-110,60,4.3,28db,
MW6025,MW6025-3,60253,Huawei,ATR451607,270,790-2690MHzÊ,3xDual Polarization,1,17,20W,-110,60,4.3,28db,
MW0130,MW0130-1,1301,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,38,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2429,> 26 & > 28,
